path,group,category,lines,sha256
service/packages/mcp/src/tools/rename-node.ts,packages/mcp,production,18,454ee6b648260974b913314e13df84d42085efa8be159bf4c8e54562de507970
service/packages/mcp/src/tools/rename-page.ts,packages/mcp,production,18,313deba4eaf58fa7477d5f16e21195db89f77925087c6bed32648aad8c771ff8
service/packages/mcp/src/tools/rename-variable.ts,packages/mcp,production,18,9a790b9367cdd478947a54abb4c7a38824e4914f3cbb976186cdbb36d4c0b757
service/packages/mcp/src/tools/reorder-nodes.ts,packages/mcp,production,17,b973f2b8dc7b20e5ca028a863ca3897e4deb22561a50028d2fdac265f5330ec6
service/packages/mcp/src/tools/reparent-nodes.ts,packages/mcp,production,20,dd75b84b1f004a2c639ee0d5e3ba600bbc2d8efc9a68400c4b2f17e303702cb0
service/packages/mcp/src/tools/resize-nodes.ts,packages/mcp,production,17,5b491c17068f87d1a78895647add72a2d646a0d18b87d01caf5352ce95179f92
service/packages/mcp/src/tools/rotate-nodes.ts,packages/mcp,production,16,8ee9cac1c596ee4301c13f09c3524b1dc33155e21c31c2354175ab1492f078c3
service/packages/mcp/src/tools/runtime-registry.ts,packages/mcp,production,265,9274e13378f7dc026fa2b38b2379db141c1440e56d7b144ef15596cdab4fad29
service/packages/mcp/src/tools/save-image-fills.ts,packages/mcp,production,193,1b1397ae0e616469a28edbc1eeb51cafb36295a9739d1bbb6b7f6a307b9d0761
service/packages/mcp/src/tools/save-screenshots.ts,packages/mcp,production,156,66aac538495620dd6f685a3a53281953b168a2b8a7a8a1e22b945a6049bdd1d5
service/packages/mcp/src/tools/scan-components.ts,packages/mcp,production,48,2752f38c7d26c83f887a8c3d703e592778d64f506fd6a81fa82d059d48aa322f
service/packages/mcp/src/tools/scan-nodes-by-types.ts,packages/mcp,production,19,a248c30626159f8f8b1e4ffe3c15a96728e583cc3b80d76e023c1e54ecc3d491
service/packages/mcp/src/tools/scan-text-nodes.ts,packages/mcp,production,16,0c655751648b1742f433545401ed83fab93aad0e5be14b5b89501a7bb6e6310c
service/packages/mcp/src/tools/search-nodes.ts,packages/mcp,production,19,df6f17d2c8a4107b4ef004aa7394581d14fd73b4e7ec36b1d0724f190bd64d9d
service/packages/mcp/src/tools/set-arc.ts,packages/mcp,production,28,dc9f8ba201019a57bf884918c509fda5a481a8d07328d57fecd885a3d6e9a907
service/packages/mcp/src/tools/set-auto-layout.ts,packages/mcp,production,64,6880e0c640885b6a108dcfc7656c147108d749aeb4ccb8a152a2644789648f71
service/packages/mcp/src/tools/set-blend-mode.ts,packages/mcp,production,19,08eb017eba58127251ea6e9963f3eabd9571d31ea79945578d41d00fd0a64881
service/packages/mcp/src/tools/set-constraints.ts,packages/mcp,production,23,5b8f624b31cff2366bd4bf7af6a65ae9af823839b648630091c7c2a44d22e90c
service/packages/mcp/src/tools/set-corner-radius.ts,packages/mcp,production,24,0d5f5b910868faf236c5f22b07df7066c7003b3bec9aad41d8380eaa9beb9134
service/packages/mcp/src/tools/set-effects.ts,packages/mcp,production,18,416dabbb9112a9843782b4ddbc791c09e1346d16518d55e700920c59ba9e3f34
service/packages/mcp/src/tools/set-fills.ts,packages/mcp,production,21,4e6546df43a95b0398357a4ee4fcaf153347927ce5c72631470881df0ac532dd
service/packages/mcp/src/tools/set-instance-properties.ts,packages/mcp,production,35,7392a2e3e14fcf97a819324e624d142100634856b7042989496ab3d20b184ab6
service/packages/mcp/src/tools/set-layout-grids.ts,packages/mcp,production,23,29b4f8b8647517aa87ff503e773c813dbf1edeed16de5208500fcb78812e5435
service/packages/mcp/src/tools/set-layout-props.ts,packages/mcp,production,70,58d4c307c776b753006fe65b26a10b9e1b11dbcd8706bc2ba6f76522cdf662b1
service/packages/mcp/src/tools/set-mask.ts,packages/mcp,production,22,8c2e9ec171e01d47032b362c4af04a2766499d40a06f80c1a725c399c67f7194
service/packages/mcp/src/tools/set-opacity.ts,packages/mcp,production,18,e4a32d37f5f958b8fbaa8524c60b1dd2b79175ad942f8355c9d0a0c32abb2e99
service/packages/mcp/src/tools/set-position.ts,packages/mcp,production,23,d40997f325ed662123241c4b35c9090d50facd32006f4850781a20286c87788f
service/packages/mcp/src/tools/set-reactions.ts,packages/mcp,production,38,4e75cc456f991fb1eae2efae8830c2d8b358477755484bda8b38710a3cf1a30a
service/packages/mcp/src/tools/set-strokes.ts,packages/mcp,production,35,b165a2851701b2182dc732eea1942add9b8578f13b08b507f5244836821823eb
service/packages/mcp/src/tools/set-text-properties.ts,packages/mcp,production,74,90f0bc0248cde5a296159ca03232b951f713270d857726189defc7044b12a28e
service/packages/mcp/src/tools/set-text-range.ts,packages/mcp,production,79,40241b66143ca1a980ee86cb6283eb889a2800e35c082e485acdffaff0bd80e8
service/packages/mcp/src/tools/set-text.ts,packages/mcp,production,19,268e7b7d01e3c9dd82c699805bd811baf3ac99b3e4a46cba6855ae8e1186ac33
service/packages/mcp/src/tools/set-timeline-duration.ts,packages/mcp,production,18,3853c689e754cd985a54666a4711273ad81f0e34bcf421be89d412a9248c445b
service/packages/mcp/src/tools/set-variable-code-syntax.ts,packages/mcp,production,34,5e39c4b8b2242c6dd0165050cd4e49959c436cf8cc6043729b33c797358121fa
service/packages/mcp/src/tools/set-variable-value.ts,packages/mcp,production,51,c32f7bbee73bcd93e389c6d49b4fc97493c3157c43978f3398e56401f88e51ff
service/packages/mcp/src/tools/set-visible.ts,packages/mcp,production,19,3900aa9f49e9eabe20c775b6a3207b72739abf4c97cb0d10e59f4158b9f0482d
service/packages/mcp/src/tools/skew-notice.ts,packages/mcp,production,103,9938b8eaab01dae871f559e43ca82b51d9a8ceb7ea74ead09adbcf6e5f5589b5
service/packages/mcp/src/tools/spec.ts,packages/mcp,production,72,89ba45fda19a5ca7e49f229812c1b1a4079b9af1c63a95ad9efc6be44e1fd791
service/packages/mcp/src/tools/swap-component.ts,packages/mcp,production,18,10955c20e17ebebb68ae91a27eedb9954e6a4eef0313da6db4074397e91ce57b
service/packages/mcp/src/tools/token-map.ts,packages/mcp,production,188,d27d4b786aab33fa5a9c503c95e374556b54a5ef34efe782d9b979d5f698b58f
service/packages/mcp/src/tools/ungroup-nodes.ts,packages/mcp,production,18,a7c07719ad78d970c43e4256675c3a708b9ed1708d8d435116a825f46e40467a
service/packages/mcp/src/tools/unlock-nodes.ts,packages/mcp,production,17,2c494f6e7f1126f752142a6c9b35e674cc0589a157d94a3ed3f747ef8209c05c
service/packages/mcp/src/tools/update-effect-style.ts,packages/mcp,production,25,8975370099240618d3d90a026c87f15d790dc608213e6a9e9198fc939101aebe
service/packages/mcp/src/tools/update-paint-style.ts,packages/mcp,production,22,f996a19f6ec10f01e3f449f52cec1c70e1c310785c45b513e8497d55e9017ff7
service/packages/mcp/src/tools/update-text-style.ts,packages/mcp,production,35,4b5397fa854d88577ca440c545c60a95114c2845d16a75cbae39db13dfb19de9
service/packages/mcp/test/control/admin-audit.test.ts,packages/mcp,test,898,53e7190e799448dd3def7ee847cc81a24d97ce9a7cf1a642206cc2ed2f04a966
service/packages/mcp/test/control/control-router.test.ts,packages/mcp,test,685,014d998c13223e8a37386992944be58217d4d30750de5328c64c49e4c9abd91e
service/packages/mcp/test/control/control-status.test.ts,packages/mcp,test,43,4e2606421c83994d3cee6f5351bf42e3a689fcac0fbbebe16c3d959d9460cce5
service/packages/mcp/test/control/egress-control.test.ts,packages/mcp,test,262,118419f734c8961168fbdae936bd6f1c3c20c434a89496fe93b23eeeb5e439e5
service/packages/mcp/test/control/operation-evidence.test.ts,packages/mcp,test,184,7df410e608ff7e75ff430363702c583d6ab73f1a28c77794c0b4e7be13331bb0
service/packages/mcp/test/diff/design-diff.test.ts,packages/mcp,test,164,f4f9f82364f93eb9227abe564b31b78e7c3755e3a3e97d2237079bed88ce1b7b
service/packages/mcp/test/dispatch.test.ts,packages/mcp,test,493,cc00ed99b2848b95e7ae48cab91c60c0df56e4a786aae26904865501d077aa5c
service/packages/mcp/test/e2e/_helpers.ts,packages/mcp,test,208,bc37fb00521e1b76439c53e59920157b79daeec45678c31cb07c5aa8858caf2c
service/packages/mcp/test/e2e/get-document.test.ts,packages/mcp,test,106,9db9a1dd468fd6051c689b210459176c1bf875c11bb393a5045a73735cd99add
service/packages/mcp/test/e2e/get-selection.test.ts,packages/mcp,test,96,4e3162eb383ed09c76a486164adbdb14b68ae3018384362ad448e4c2be4a4db5
service/packages/mcp/test/e2e/mcp-wire.test.ts,packages/mcp,test,1130,a8373646026497ee2f84613ce58c884ce55a313aaa27c2b8a396a2dfb78832ab
service/packages/mcp/test/e2e/packed-operation-evidence.test.ts,packages/mcp,test,1231,1e4be5a4fb0e864415ca2219af7e2a1a824bdb723c76c25df06bcf71eeb3ae71
service/packages/mcp/test/e2e/ping.test.ts,packages/mcp,test,97,60c3a2fb43b26ddc454606da7baf6665f1b7e8e26841f09754da5ba3f6ab51cc
service/packages/mcp/test/e2e/process-lifecycle.test.ts,packages/mcp,test,228,76680676488fe0bb1aa9f7359e97ed3996be4bf8a3dd5f057cd5ca8388e7e03f
service/packages/mcp/test/e2e/read-tools.test.ts,packages/mcp,test,656,7604d3af3fefbf026f0a49a35ef5d3b0dab679651b7454f1e8b885250c1b2187
service/packages/mcp/test/election/control-route-registry.test.ts,packages/mcp,test,172,a62abc78b030af4daa249221a81a1c3d20d2862455e38686b871e8d6eb59c96e
service/packages/mcp/test/election/election.test.ts,packages/mcp,test,627,2caba67cf8572be7c15a8505b50577d9eb736fe7a30b831f7de0075e40155bdb
service/packages/mcp/test/election/follower.test.ts,packages/mcp,test,455,c1c7419d96119002b4b630cfd9eb9c505d723be8b554339bdaa424bc0425a5cb
service/packages/mcp/test/election/leader-endpoints.test.ts,packages/mcp,test,717,6380f908735d173948141097be14d14bac6b5d0e5595a657dedaa59d2590c257
service/packages/mcp/test/election/leader-lock.test.ts,packages/mcp,test,407,d1c14d5c2c35ecaf04ea5c6d2dd45bd2283337554b4404552c79ccfac3083525
service/packages/mcp/test/election/node.test.ts,packages/mcp,test,270,6a53a40cd311b67e855b228be38057fda77b67e0e7c7f627427280c2c69ea382
service/packages/mcp/test/execution/action-nonce.test.ts,packages/mcp,test,209,d6483c78e8043cc3e11986bcb2b27ad05fd857aeaaaea254f9f7de20d3280f23
service/packages/mcp/test/execution/approval-broker.test.ts,packages/mcp,test,157,79963f520253dd6dd04a5f27c9ac76b63c73109a4a31350b34e865145d554fa2
service/packages/mcp/test/execution/approval-plugin-port.test.ts,packages/mcp,test,60,bc9303ef33eace3aa01d53c649c1e687c4f35353657013f047ff84622b025030
service/packages/mcp/test/execution/approval-routing-matrix.test.ts,packages/mcp,test,53,2fddc3a941f2e22a71c30976fee3813fea232b80e5dee5a192648c0ee7403f7f
service/packages/mcp/test/execution/boundary-limits.test.ts,packages/mcp,test,167,92f673ff1ba757ee9305c649c997b23203998ab79859bea3dfa39c7c0813dbad
service/packages/mcp/test/execution/completed-result-replay.test.ts,packages/mcp,test,230,b21d6d08881b5daf9ffd663e62d2aed57593d0a4c628625e80ddf719bcb7d860
service/packages/mcp/test/execution/control-tool-call.test.ts,packages/mcp,test,35,3c4fd2481dc754b2339f3275c7a92179c64abcc43e5c425145a0fd382629bc31
service/packages/mcp/test/execution/egress-finalizer.test.ts,packages/mcp,test,445,ca807004b0acbfe9fad7ff3e2507421e9d5a2b1e702f1d2f16aa9bde295625cf
service/packages/mcp/test/execution/egress-manifest-store.test.ts,packages/mcp,test,476,41bd5d18603bcc18f0ba904f8dfaea67008d03c5b34b28c45f12969decc9dd1a
service/packages/mcp/test/execution/egress-policy.test.ts,packages/mcp,test,76,737a32b869de71473bb538a9a68b58cf15c1f9595e6043be818f1fa17dce2a23
service/packages/mcp/test/execution/execution-plane-lifecycle.test.ts,packages/mcp,test,1203,d0cf06d699d0d738570f5a44b9fea7a627dfbe3dc89b9841806fceca4337cc1b
service/packages/mcp/test/execution/file-queue.test.ts,packages/mcp,test,91,e563122675b6d94d2d775186d258d8674d498df59591bfdb00b6562fa8e591c8
service/packages/mcp/test/execution/follower-invocation-client.test.ts,packages/mcp,test,491,93ab8b2b2c043fa9fab74e2422bd77203daccf6adca674b8c6fa6ac11cc0d291
service/packages/mcp/test/execution/follower-stream.test.ts,packages/mcp,test,268,a69bf781ded98eaab104f26344898da251207c073a9324d2d851e5a5544295da
service/packages/mcp/test/execution/invocation-boundary.test.ts,packages/mcp,test,128,d50f63c8497df6e5eb295d5364b9a59c2d9a884c0d1ba0bd3b12b30553d865a2
service/packages/mcp/test/execution/mcp-selector-synthesis.test.ts,packages/mcp,test,76,274502c0b019682c0e15c343f9db1204b6ec787be64b76e5392ae17b2f75f5c8
service/packages/mcp/test/execution/mcp-workspace-binding.test.ts,packages/mcp,test,47,4b6c2678723f758f296bab7d16d655079a0970c9ba0e5ace9457458194393345
service/packages/mcp/test/execution/native-evidence-artifact-port.test.ts,packages/mcp,test,1144,4a0ba016ac67463498c84db16128b3bd11fc3d7ada49db795989a265a66551cd
service/packages/mcp/test/execution/no-direct-relay.test.ts,packages/mcp,test,38,f1f1fecf8b56110a65ce7f207cfa9de98c112985fd14093d70d4645f7f869e28
service/packages/mcp/test/execution/operation-evidence-projector.test.ts,packages/mcp,test,83,7735a45d95d3e0ef2ab11d562862a8203977159eb3fa1eeda7b67bcd349a18dd
service/packages/mcp/test/execution/operation-evidence-receipt.test.ts,packages/mcp,test,527,4a9204a5aea66be5ccfa51eb53fc46f371022e981735ee339525f0a1e22712df
service/packages/mcp/test/execution/operation-executor.test.ts,packages/mcp,test,2161,eacfcc94da0f122fc90ab5d0ba76ecdbf8d45f5d859b674d6b50421bd17e6e53
service/packages/mcp/test/execution/operation-id.test.ts,packages/mcp,test,100,2b9916d3f8f4458729573f81f4b9084d3cc3fb00d6aa0bc6df2dc0ceee522fe2
service/packages/mcp/test/execution/operation-journal.test.ts,packages/mcp,test,903,5f7240fb964adb25ff4ad8dee21ca4214172ce73be9c30b40d2f80ccfa114e6f
service/packages/mcp/test/execution/operation-resolution.test.ts,packages/mcp,test,82,130ce3a88454a158cc1627796408bb62c1b7c7a2f872776277d4d5d362307dc0
service/packages/mcp/test/execution/plugin-progress-adapter.test.ts,packages/mcp,test,71,d85ca2300b006a1caa369ab1c71a1d39c66edcbf2eb9ff818d711aec9d79bb76
service/packages/mcp/test/execution/policy-context.test.ts,packages/mcp,test,148,1b62074e63e9b2f022caadc2b0a5e2ca44c0acec894b3919591f4c48924593f8
service/packages/mcp/test/execution/progress-framing.test.ts,packages/mcp,test,129,282514e4a124064ff348a2f3af76adfc99bd0d4b29488640a49b7ffc231db9d4
service/packages/mcp/test/execution/progress-transport.test.ts,packages/mcp,test,349,5c9b8075a068c5386d5c0c4b9f2143f04b49acb5a3e97b7b08459fac11844b29
service/packages/mcp/test/execution/runtime-authority.test.ts,packages/mcp,test,163,83cb689fe00db6c439976aa30783a8e2e0e5610ff2eb46e8203a6fad3fc186f0
service/packages/mcp/test/execution/service-operation-name.test.ts,packages/mcp,test,32,9e7c2802b455aa95f0c3c3dacd633ff6c682ff2eac385825780cdebcc0a0d8e5
service/packages/mcp/test/execution/service-operation-registry.test.ts,packages/mcp,test,51,7ccf1cca10cb66fb1b270dbb896f68aa2134086a9b5d72378f0041e43e0f8a6b
service/packages/mcp/test/execution/target-requirement.test.ts,packages/mcp,test,53,d2d15e2264ae8fb9c651e9df0426221a7774bb1b4d1ed1f5842098b890fe0750
service/packages/mcp/test/execution/target-resolution.test.ts,packages/mcp,test,71,eac1246a0197ada9b0ce3df952b03fce144f91aca5f85bcecfb8b5a3fe82e479
service/packages/mcp/test/execution/workspace-endpoints.test.ts,packages/mcp,test,113,cb77affdade76566b7e9b65d619f67287bfbd64d9dab74ee0233534a36b1c045
service/packages/mcp/test/fs/atomic-file.test.ts,packages/mcp,test,627,68cdfde5550dbab3540f5138aea78176ffef4880db7a8fa620b0924a18b38e9e
service/packages/mcp/test/fs/local-tool-boundary.test.ts,packages/mcp,test,420,7a1f6a42b31af04e74c529e6183df67b2977b399510ae05c4a933618c1406598
service/packages/mcp/test/fs/operation-evidence-artifact-store.test.ts,packages/mcp,test,2317,232229d7185f6faa2401c275c28b30f356c530abae02003fda76cd63ca7b576a
service/packages/mcp/test/fs/repo-walk.test.ts,packages/mcp,test,224,c1437d0a383fd265294266e081e06e9f8aed2e76b2e5316b54b53980155a5dd3
service/packages/mcp/test/fs/runtime-paths.test.ts,packages/mcp,test,772,f5faccbd5ec914f7728e5a9d11680396b0dba3006910137d8bb870247e4d8662
service/packages/mcp/test/fs/shared-dependency-boundary.test.ts,packages/mcp,test,72,1ea7bdba4a3f14d5d0c904e8e5b672c97531dc3667d99c41c9ef3fd114ad6b44
service/packages/mcp/test/fs/windows-directory-lease-broker.test.ts,packages/mcp,test,349,eaad9da030648cc28bae9387047d21ce562054c972b76a25ea2faefe9b542e4e
service/packages/mcp/test/fs/workspace-config-store.test.ts,packages/mcp,test,609,7f82a5cc74b198b084e8e569910d979735b8fba731cfe5b134454ae48ace048e
service/packages/mcp/test/fs/workspace-policy.test.ts,packages/mcp,test,546,a83cd37e0ae40fc6c28d17219bb8ee59e2aa35c3c4a815f824a5ecd2262d4628
service/packages/mcp/test/fs/workspace-registration-atomicity.test.ts,packages/mcp,test,168,ce6ebb867341b7dc2375ae408abc0242a439ac53f8379d0c0cfbd00558a769c9
service/packages/mcp/test/fs/workspace-registration-resolver.test.ts,packages/mcp,test,40,4e3bb73a2f82a8c168c573277aebb6962029d21ecbc97a806bad3da3da0d2dd5
service/packages/mcp/test/fs/workspace-usage-guard.test.ts,packages/mcp,test,61,a175d18ce6695e6eb869d45b81746e366caf3f676fce016d647846175ad8321b
service/packages/mcp/test/icons/repo-icons.test.ts,packages/mcp,test,96,7bf91bb6ce3285edd707f15e34d793ccf9bd3ed5832e313b278dc7444948b8ec
service/packages/mcp/test/join/casefold.test.ts,packages/mcp,test,38,0c791f0320e2854e5473563c598db87b6c124d5e177e1d7014cb2ce16677830d
service/packages/mcp/test/join/component-map.test.ts,packages/mcp,test,445,f092ad4273b6bd05068d7cc3851469e39a82cee6c106757dd8c232eafe9bb9f0
service/packages/mcp/test/join/icon-map.test.ts,packages/mcp,test,196,92df211b14bed9ad81f1bebd5a73400fe493bb06d49e8bea9394ff0b4e1bbd8d
service/packages/mcp/test/join/status.test.ts,packages/mcp,test,42,44c2d3bde73779b937d145b56cfe7e516002f6eb01b12df8cfdcf9e6340c7a6c
service/packages/mcp/test/join/token-map.test.ts,packages/mcp,test,599,d2ae7fde616a291a77d6f270da0d4988a88285031fb569c95576b9b9583cd69c
service/packages/mcp/test/lifecycle.test.ts,packages/mcp,test,156,98b02f1a587685d10df512f212ebf005f3771b1a718c4abc6b4160bcbb461984
service/packages/mcp/test/local-access.test.ts,packages/mcp,test,111,a0726e32a0c039b667417f17ccda463821437c9b794e386f16e21d56773d5b09
service/packages/mcp/test/network/dns-pinning.test.ts,packages/mcp,test,150,dc8179e90c99ecf9a554262a857dab6635afb41289f62bd27bf97abecffc0620
service/packages/mcp/test/network/import-image-runtime.test.ts,packages/mcp,test,688,a556c3138d10a4f49bc51a035c2ac5e6dc6345e92526361b0784f6244d1a15b1
service/packages/mcp/test/network/remote-domain-config.test.ts,packages/mcp,test,837,b4e51e3fbe82a843adbc88768d296056b4d932faa9145e4a788e3f8af50654e7
service/packages/mcp/test/network/remote-image-fetcher.test.ts,packages/mcp,test,1354,fb13c9844703d88c27af1cf144cc0bbb1db4ebc3bb21d979ee8c4267433ce105
service/packages/mcp/test/no-binary-sources.test.ts,packages/mcp,test,38,d10d0efad416b7cb9e1c2461bbf212cab33d1de4130133cbc79d61210ccce433
service/packages/mcp/test/node-id.test.ts,packages/mcp,test,132,fe5cf453d3e0b74e6bfd5a0f99a02aa44b45f976212d825db1d2c49ab34aebd0
service/packages/mcp/test/plugin-contract.test.ts,packages/mcp,test,239,5187d71679c5acafc31e93a0fdd3745d2c7d18bde04decc7edbe14682fd34fde
service/packages/mcp/test/plugin-contract.ts,packages/mcp,test,212,f23981d67f9dfc9cfd58ae3d1ba1fa0305e28b61c81317fd6fe7202648cbe48a
service/packages/mcp/test/policy/egress-config.test.ts,packages/mcp,test,215,cdd9eb5cdb0f5b5802700b2231cc7678d0fd8b4082171a19ba900f4a37937948
service/packages/mcp/test/policy/operation-policy.test.ts,packages/mcp,test,559,4c1731b7e7302ffa4d0b2b106e5915afb4962b69e4c65eb4c1d4686c929ec7c4
service/packages/mcp/test/policy/result-egress-policy.test.ts,packages/mcp,test,418,e4bf3a9dcf03cd727e441427d217673660a767d6e14e2e949d2bb3648ee1125a
service/packages/mcp/test/profile/profile.test.ts,packages/mcp,test,730,ec34d02acc41e9e89d848c4e3722d70c5e13f33fba9323bf0226df3d98fb3248
service/packages/mcp/test/profile/styling-cascade.test.ts,packages/mcp,test,162,1574c214d8e1cea04f16fde17070356d23cf250364aa1e36aea9a99cfc727823
service/packages/mcp/test/profile/utility-first-single-source.test.ts,packages/mcp,test,71,9ac1c946463a41d1f5dc6141d1c0104254b6fb0e2b1d5b361efd17b23d75dc0b
service/packages/mcp/test/prompts/prompt-tool-names.test.ts,packages/mcp,test,35,734f984dcdff8159def7b33b1c22d75645e87807b0671ada47aa1adb36c94e16
service/packages/mcp/test/prompts/registry.test.ts,packages/mcp,test,56,ddd5a0297032b3bd1c4d8dc872eb235f5bf201714c39d516fe9dc1d7be39299d
service/packages/mcp/test/relay/relay.test.ts,packages/mcp,test,1218,f98a5da565650100650adf0aca998657dba183fb0d098fe9bb176b593a28d76c
service/packages/mcp/test/relay/session.test.ts,packages/mcp,test,90,72a9133ddc56e00b9a761979d000caa94a82e16c39ad94cecfcae67fea31bcd0
service/packages/mcp/test/scan/scan.test.ts,packages/mcp,test,756,b69d22668811bf2309cbffea52b8c5a800337e42f5edc89d4bfd8f1c8c6f9abb
service/packages/mcp/test/scan/sfc-blocks.test.ts,packages/mcp,test,235,c64fba9a8cfb847a222f0f887d52785a962bba577ad26c992fccc111e13631be
service/packages/mcp/test/security/control-auth.test.ts,packages/mcp,test,686,2ab1c73283cd1bef3cdf8e722e1c250e133bb379cd67d1e87c8fe9941dc365cf
service/packages/mcp/test/security/follower-transport.test.ts,packages/mcp,test,1230,155b95cbd15bd1518bacc1da0ab0d8b81447ccc02d6a20ba80b4e0be2ee1be5e
service/packages/mcp/test/security/pairing.test.ts,packages/mcp,test,1389,75ba46eb2eb08d3ab284e0a9773b23e5e314891e9b9a33680d4d0e2fcff0e551
service/packages/mcp/test/security/pna.test.ts,packages/mcp,test,344,a0f944606cb5727b57bb63e91059c5cbeaf9d0a2b626ffda7fae7db20bcf2b3c
service/packages/mcp/test/security/request-limits.test.ts,packages/mcp,test,596,0859642b26a2224b3b1b9344347ebf5835100d220cd3a66b73f2e9af6b85a2ba
service/packages/mcp/test/security/token-rotation.test.ts,packages/mcp,test,286,95d50a8adb5085dd6bd1996af9db9e79e0d1b1369c3681063d01644897aee884
service/packages/mcp/test/tokens/css-scan.test.ts,packages/mcp,test,276,fd9575a7824eaafcdfc5e01836f6aa0fc1e875409bc404548b14cc86c1ba627e
service/packages/mcp/test/tokens/figma-tokens.test.ts,packages/mcp,test,453,0dd5137484e590664c665ccf16b949cbd87d88f6f758578851685965cbbb730c
service/packages/mcp/test/tokens/generated-tokens.test.ts,packages/mcp,test,105,64803a8ea439d944c95d898e9adfa13270f792d5502873bb9f4c268e7b0564a4
service/packages/mcp/test/tokens/js-config.test.ts,packages/mcp,test,659,018dfe1c39446b515ec062c79e66ee905618533b978a33a984fa9a6397ce9c50
service/packages/mcp/test/tokens/load.test.ts,packages/mcp,test,754,8a22369cf2303bfbc21cc0388d270c8f88ba6d5b12e1df5c92f2050ba06e4aa1
service/packages/mcp/test/tokens/repo-css.test.ts,packages/mcp,test,75,c615b55fc37cbbfdcfd0d920739aff2752b8f50ec7e84ec21aec7bd529bc08a3
service/packages/mcp/test/tokens/repo-scss.test.ts,packages/mcp,test,64,c481e71507df10fb9eb9aedc90aa3bca298591f0f582d4b167de1c72f975bab7
service/packages/mcp/test/tokens/token-index.test.ts,packages/mcp,test,293,924a10704e1c1e85601c25cc25d4bd652b006e1ede09a4e6deb8558cdfce70de
service/packages/mcp/test/tokens/tokens.test.ts,packages/mcp,test,197,a737b0b5bbc0742229fe32bf9a19e4a8f52acf4b29d2b3aa083891bf3ea02eb5
service/packages/mcp/test/tool-schema.ts,packages/mcp,test,23,41537dd476f6dd15a40dea9267e4751bdddb7b62b31219ba1bfba0e13917b799
service/packages/mcp/test/tools/binary-payload.test.ts,packages/mcp,test,87,31a2146e9b85d4375d642b20ec010c06c8fd50b3439039cc1ada7e3e6dae48e8
service/packages/mcp/test/tools/component-map.test.ts,packages/mcp,test,187,2e955b671e17652bc3fe378d6dedfa6d3744a73dbfd9e36a9f2f8f9d567d506f
service/packages/mcp/test/tools/design-context-guard.test.ts,packages/mcp,test,598,6cbb7dec08bcf46c6b13a00b3fec64b1f4c4f46d57c045268c15609b3380ac2a
service/packages/mcp/test/tools/design-diff.test.ts,packages/mcp,test,266,3a7839bd66a34f924af9154e2d63cb32d1ca83caea7b10389481952156dbe2c9
service/packages/mcp/test/tools/export-pdf.test.ts,packages/mcp,test,115,42c2eb3af050b22a870a9e76d472c90a4485e51d608ddc44745c0d4645784769
service/packages/mcp/test/tools/export-video.test.ts,packages/mcp,test,183,f58685c37d0b7ea4fd01fe05608f4ee05b5063f7da983a9d3319e8e74562de64
service/packages/mcp/test/tools/get-document.test.ts,packages/mcp,test,26,3e8b787036082b477b1762bba57fbe6b8ea65c163630043fdff3d0a7cd39077f
service/packages/mcp/test/tools/get-screenshot.test.ts,packages/mcp,test,211,aab861c44765c00c5504a153eb70e94a837fdad052d2920c3946878f2d4531fb
service/packages/mcp/test/tools/get-selection.test.ts,packages/mcp,test,24,d2263d88316eaf23f187dc1e9105a043bc13e18534b41fe915ac28e69969c33c
service/packages/mcp/test/tools/import-image.test.ts,packages/mcp,test,97,7d6518ef065175713d4880cc4586c7560178e858942d1641ecef77d830a96195
service/packages/mcp/test/tools/layout-tier-coverage.test.ts,packages/mcp,test,136,68a999dd06c3f9b53000a0b9408530a849d1b0eabce48151c2ed7d10f86c22fd
service/packages/mcp/test/tools/local-tools.test.ts,packages/mcp,test,108,0420e3a5b5dbc6a6107f072543437c9d8d335e31c24b984df36f0a3c98042b2b
service/packages/mcp/test/tools/motion-schemas.test.ts,packages/mcp,test,112,323268a47370992ce162252403785c8e7fb5e4148ca293f629d2ca029a80c6cd
service/packages/mcp/test/tools/ping.test.ts,packages/mcp,test,277,81aab8bc6fcc7379f353c992d005bc6d4789c46739b207618e0536e9c245fcb8
service/packages/mcp/test/tools/read-tools.test.ts,packages/mcp,test,193,e4bc78cb24738e7cbd297e7e854690c0bd590b6c3685e6348584d36c295ea292
service/packages/mcp/test/tools/result-validation.test.ts,packages/mcp,test,171,d6f719a80032e901e035d5961aacd2c2f6afd984f7e4b9ded3bf14002f074277
service/packages/mcp/test/tools/save-image-fills.test.ts,packages/mcp,test,282,c76f3c25ab73190f168a827c146640916021848e090cd91b6ff9e5bffbd8c2d1
service/packages/mcp/test/tools/save-screenshots.test.ts,packages/mcp,test,217,80bbf0555c9329b83c7a0c7e021c98e5fbc6c7618a58b357f9c03c47d6296332
service/packages/mcp/test/tools/skew-notice.test.ts,packages/mcp,test,205,863d239cd51af55618fa4cc0d016060ce7e9ffdf6e0b74293f5859fec0eb18b5
service/packages/mcp/test/tools/token-map.test.ts,packages/mcp,test,473,40e1a301b389e67b54bf362c41494b2e9aa58c600b11bfd9f908f80c2188f9a3
